_id,keyword,prov,date,city,city_index
ObjectId("5dfde2942cd928c393a79697"),手机,906,2019-01-01|2019-01-31,42,19
ObjectId("5dfde2942cd928c393a79698"),手机,906,2019-01-01|2019-01-31,73,15
ObjectId("5dfde2942cd928c393a79699"),手机,906,2019-02-01|2019-02-28,28,1000
ObjectId("5dfde2942cd928c393a7969a"),手机,906,2019-02-01|2019-02-28,33,197
ObjectId("5dfde2942cd928c393a7969b"),手机,906,2019-02-01|2019-02-28,32,142
ObjectId("5dfde2942cd928c393a7969c"),手机,906,2019-02-01|2019-02-28,34,95
ObjectId("5dfde2942cd928c393a7969d"),手机,906,2019-02-01|2019-02-28,35,92
ObjectId("5dfde2942cd928c393a7969e"),手机,906,2019-02-01|2019-02-28,41,85
ObjectId("5dfde2942cd928c393a7969f"),手机,906,2019-02-01|2019-02-28,31,76
ObjectId("5dfde2942cd928c393a796a0"),手机,906,2019-02-01|2019-02-28,36,72
ObjectId("5dfde2942cd928c393a796a1"),手机,906,2019-02-01|2019-02-28,30,68
ObjectId("5dfde2942cd928c393a796a2"),手机,906,2019-02-01|2019-02-28,38,44
ObjectId("5dfde2942cd928c393a796a3"),手机,906,2019-02-01|2019-02-28,40,40
ObjectId("5dfde2942cd928c393a796a4"),手机,906,2019-02-01|2019-02-28,37,32
ObjectId("5dfde2942cd928c393a796a5"),手机,906,2019-02-01|2019-02-28,39,26
ObjectId("5dfde2942cd928c393a796a6"),手机,906,2019-02-01|2019-02-28,42,19
ObjectId("5dfde2942cd928c393a796a7"),手机,906,2019-02-01|2019-02-28,73,16
ObjectId("5dfde2942cd928c393a796a8"),手机,906,2019-03-01|2019-03-31,28,1000
ObjectId("5dfde2942cd928c393a796a9"),手机,906,2019-03-01|2019-03-31,33,129
ObjectId("5dfde2942cd928c393a796aa"),手机,906,2019-03-01|2019-03-31,32,103
ObjectId("5dfde2942cd928c393a796ab"),手机,906,2019-03-01|2019-03-31,34,78
ObjectId("5dfde2942cd928c393a796ac"),手机,906,2019-03-01|2019-03-31,35,73
ObjectId("5dfde2942cd928c393a796ad"),手机,906,2019-03-01|2019-03-31,41,68
ObjectId("5dfde2942cd928c393a796ae"),手机,906,2019-03-01|2019-03-31,36,58
ObjectId("5dfde2942cd928c393a796af"),手机,906,2019-03-01|2019-03-31,31,57
ObjectId("5dfde2942cd928c393a796b0"),手机,906,2019-03-01|2019-03-31,30,53
ObjectId("5dfde2942cd928c393a796b1"),手机,906,2019-03-01|2019-03-31,40,44
ObjectId("5dfde2942cd928c393a796b2"),手机,906,2019-03-01|2019-03-31,38,35
ObjectId("5dfde2942cd928c393a796b3"),手机,906,2019-03-01|2019-03-31,39,28
ObjectId("5dfde2942cd928c393a796b4"),手机,906,2019-03-01|2019-03-31,37,26
ObjectId("5dfde2942cd928c393a796b5"),手机,906,2019-03-01|2019-03-31,42,19
ObjectId("5dfde2942cd928c393a796b6"),手机,906,2019-03-01|2019-03-31,74,9
ObjectId("5dfde2952cd928c393a796b7"),手机,906,2019-04-01|2019-04-30,28,1000
ObjectId("5dfde2952cd928c393a796b8"),手机,906,2019-04-01|2019-04-30,32,115
ObjectId("5dfde2952cd928c393a796b9"),手机,906,2019-04-01|2019-04-30,33,113
ObjectId("5dfde2952cd928c393a796ba"),手机,906,2019-04-01|2019-04-30,34,79
ObjectId("5dfde2952cd928c393a796bb"),手机,906,2019-04-01|2019-04-30,35,72
ObjectId("5dfde2952cd928c393a796bc"),手机,906,2019-04-01|2019-04-30,41,65
ObjectId("5dfde2952cd928c393a796bd"),手机,906,2019-04-01|2019-04-30,31,58
ObjectId("5dfde2952cd928c393a796be"),手机,906,2019-04-01|2019-04-30,30,52
ObjectId("5dfde2952cd928c393a796bf"),手机,906,2019-04-01|2019-04-30,36,48
ObjectId("5dfde2952cd928c393a796c0"),手机,906,2019-04-01|2019-04-30,38,32
ObjectId("5dfde2952cd928c393a796c1"),手机,906,2019-04-01|2019-04-30,40,30
ObjectId("5dfde2952cd928c393a796c2"),手机,906,2019-04-01|2019-04-30,39,28
ObjectId("5dfde2952cd928c393a796c3"),手机,906,2019-04-01|2019-04-30,37,22
ObjectId("5dfde2952cd928c393a796c4"),手机,906,2019-04-01|2019-04-30,42,16
ObjectId("5dfde2952cd928c393a796c5"),手机,906,2019-04-01|2019-04-30,73,10
ObjectId("5dfde2952cd928c393a796c6"),手机,906,2019-05-01|2019-05-31,28,1000
ObjectId("5dfde2952cd928c393a796c7"),手机,906,2019-05-01|2019-05-31,33,131
ObjectId("5dfde2952cd928c393a796c8"),手机,906,2019-05-01|2019-05-31,32,127
ObjectId("5dfde2952cd928c393a796c9"),手机,906,2019-05-01|2019-05-31,34,84
ObjectId("5dfde2952cd928c393a796ca"),手机,906,2019-05-01|2019-05-31,35,75
ObjectId("5dfde2952cd928c393a796cb"),手机,906,2019-05-01|2019-05-31,41,70
ObjectId("5dfde2952cd928c393a796cc"),手机,906,2019-05-01|2019-05-31,31,67
ObjectId("5dfde2952cd928c393a796cd"),手机,906,2019-05-01|2019-05-31,30,61
ObjectId("5dfde2952cd928c393a796ce"),手机,906,2019-05-01|2019-05-31,36,47
ObjectId("5dfde2952cd928c393a796cf"),手机,906,2019-05-01|2019-05-31,38,41
ObjectId("5dfde2952cd928c393a796d0"),手机,906,2019-05-01|2019-05-31,40,35
ObjectId("5dfde2952cd928c393a796d1"),手机,906,2019-05-01|2019-05-31,37,26
ObjectId("5dfde2952cd928c393a796d2"),手机,906,2019-05-01|2019-05-31,39,25
ObjectId("5dfde2952cd928c393a796d3"),手机,906,2019-05-01|2019-05-31,74,15
ObjectId("5dfde2952cd928c393a796d4"),手机,906,2019-05-01|2019-05-31,42,13
ObjectId("5dfde2952cd928c393a796d5"),手机,906,2019-06-01|2019-06-30,28,1000
ObjectId("5dfde2952cd928c393a796d6"),手机,906,2019-06-01|2019-06-30,32,136
ObjectId("5dfde2952cd928c393a796d7"),手机,906,2019-06-01|2019-06-30,41,100
ObjectId("5dfde2952cd928c393a796d8"),手机,906,2019-06-01|2019-06-30,35,88
ObjectId("5dfde2952cd928c393a796d9"),手机,906,2019-06-01|2019-06-30,33,72
ObjectId("5dfde2952cd928c393a796da"),手机,906,2019-06-01|2019-06-30,31,67
ObjectId("5dfde2952cd928c393a796db"),手机,906,2019-06-01|2019-06-30,30,60
ObjectId("5dfde2952cd928c393a796dc"),手机,906,2019-06-01|2019-06-30,36,44
ObjectId("5dfde2952cd928c393a796dd"),手机,906,2019-06-01|2019-06-30,34,37
ObjectId("5dfde2952cd928c393a796de"),手机,906,2019-06-01|2019-06-30,40,37
ObjectId("5dfde2952cd928c393a796df"),手机,906,2019-06-01|2019-06-30,38,36
ObjectId("5dfde2952cd928c393a796e0"),手机,906,2019-06-01|2019-06-30,39,26
ObjectId("5dfde2952cd928c393a796e1"),手机,906,2019-06-01|2019-06-30,37,24
ObjectId("5dfde2952cd928c393a796e2"),手机,906,2019-06-01|2019-06-30,42,16
ObjectId("5dfde2952cd928c393a796e3"),手机,906,2019-06-01|2019-06-30,74,13
ObjectId("5dfde2952cd928c393a796e4"),手机,907,2019-01-01|2019-01-31,150,1000
ObjectId("5dfde2952cd928c393a796e5"),手机,907,2019-01-01|2019-01-31,29,476
ObjectId("5dfde2952cd928c393a796e6"),手机,907,2019-01-01|2019-01-31,215,299
ObjectId("5dfde2952cd928c393a796e7"),手机,907,2019-01-01|2019-01-31,217,123
ObjectId("5dfde2952cd928c393a796e8"),手机,907,2019-01-01|2019-01-31,221,115
ObjectId("5dfde2952cd928c393a796e9"),手机,907,2019-01-01|2019-01-31,222,111
ObjectId("5dfde2952cd928c393a796ea"),手机,907,2019-01-01|2019-01-31,225,100
ObjectId("5dfde2952cd928c393a796eb"),手机,907,2019-01-01|2019-01-31,224,100
ObjectId("5dfde2952cd928c393a796ec"),手机,907,2019-01-01|2019-01-31,216,98
ObjectId("5dfde2952cd928c393a796ed"),手机,907,2019-01-01|2019-01-31,218,91
ObjectId("5dfde2952cd928c393a796ee"),手机,907,2019-01-01|2019-01-31,223,90
ObjectId("5dfde2952cd928c393a796ef"),手机,907,2019-01-01|2019-01-31,151,85
ObjectId("5dfde2952cd928c393a796f0"),手机,907,2019-01-01|2019-01-31,219,78
ObjectId("5dfde2952cd928c393a796f1"),手机,907,2019-01-01|2019-01-31,220,72
ObjectId("5dfde2962cd928c393a796f2"),手机,907,2019-02-01|2019-02-28,150,1000
ObjectId("5dfde2962cd928c393a796f3"),手机,907,2019-02-01|2019-02-28,29,445
ObjectId("5dfde2962cd928c393a796f4"),手机,907,2019-02-01|2019-02-28,215,279
ObjectId("5dfde2962cd928c393a796f5"),手机,907,2019-02-01|2019-02-28,221,136
ObjectId("5dfde2962cd928c393a796f6"),手机,907,2019-02-01|2019-02-28,217,135
ObjectId("5dfde2962cd928c393a796f7"),手机,907,2019-02-01|2019-02-28,225,114
ObjectId("5dfde2962cd928c393a796f8"),手机,907,2019-02-01|2019-02-28,222,114
ObjectId("5dfde2962cd928c393a796f9"),手机,907,2019-02-01|2019-02-28,218,113
ObjectId("5dfde2962cd928c393a796fa"),手机,907,2019-02-01|2019-02-28,216,106
ObjectId("5dfde2962cd928c393a796fb"),手机,907,2019-02-01|2019-02-28,224,105
ObjectId("5dfde2962cd928c393a796fc"),手机,907,2019-02-01|2019-02-28,151,92
ObjectId("5dfde2962cd928c393a796fd"),手机,907,2019-02-01|2019-02-28,219,87
ObjectId("5dfde2962cd928c393a796fe"),手机,907,2019-02-01|2019-02-28,223,84
ObjectId("5dfde2962cd928c393a796ff"),手机,907,2019-02-01|2019-02-28,220,67
ObjectId("5dfde2962cd928c393a79700"),手机,907,2019-03-01|2019-03-31,150,1000
ObjectId("5dfde2962cd928c393a79701"),手机,907,2019-03-01|2019-03-31,29,478
ObjectId("5dfde2962cd928c393a79702"),手机,907,2019-03-01|2019-03-31,215,294
ObjectId("5dfde2962cd928c393a79703"),手机,907,2019-03-01|2019-03-31,221,121
ObjectId("5dfde2962cd928c393a79704"),手机,907,2019-03-01|2019-03-31,222,109
ObjectId("5dfde2962cd928c393a79705"),手机,907,2019-03-01|2019-03-31,217,108
ObjectId("5dfde2962cd928c393a79706"),手机,907,2019-03-01|2019-03-31,224,91
ObjectId("5dfde2962cd928c393a79707"),手机,907,2019-03-01|2019-03-31,225,87
ObjectId("5dfde2962cd928c393a79708"),手机,907,2019-03-01|2019-03-31,218,84
ObjectId("5dfde2962cd928c393a79709"),手机,907,2019-03-01|2019-03-31,216,82
ObjectId("5dfde2962cd928c393a7970a"),手机,907,2019-03-01|2019-03-31,151,81
ObjectId("5dfde2962cd928c393a7970b"),手机,907,2019-03-01|2019-03-31,220,69
ObjectId("5dfde2962cd928c393a7970c"),手机,907,2019-03-01|2019-03-31,219,68
ObjectId("5dfde2962cd928c393a7970d"),手机,907,2019-03-01|2019-03-31,223,67
ObjectId("5dfde2962cd928c393a7970e"),手机,907,2019-04-01|2019-04-30,150,1000
ObjectId("5dfde2962cd928c393a7970f"),手机,907,2019-04-01|2019-04-30,29,461
ObjectId("5dfde2962cd928c393a79710"),手机,907,2019-04-01|2019-04-30,215,222
ObjectId("5dfde2962cd928c393a79711"),手机,907,2019-04-01|2019-04-30,221,120
ObjectId("5dfde2962cd928c393a79712"),手机,907,2019-04-01|2019-04-30,222,114
ObjectId("5dfde2962cd928c393a79713"),手机,907,2019-04-01|2019-04-30,217,110
ObjectId("5dfde2962cd928c393a79714"),手机,907,2019-04-01|2019-04-30,225,92
ObjectId("5dfde2962cd928c393a79715"),手机,907,2019-04-01|2019-04-30,224,86
ObjectId("5dfde2962cd928c393a79716"),手机,907,2019-04-01|2019-04-30,216,81
ObjectId("5dfde2962cd928c393a79717"),手机,907,2019-04-01|2019-04-30,223,71
ObjectId("5dfde2962cd928c393a79718"),手机,907,2019-04-01|2019-04-30,151,66
ObjectId("5dfde2962cd928c393a79719"),手机,907,2019-04-01|2019-04-30,218,65
ObjectId("5dfde2962cd928c393a7971a"),手机,907,2019-04-01|2019-04-30,220,64
ObjectId("5dfde2962cd928c393a7971b"),手机,907,2019-04-01|2019-04-30,219,62
ObjectId("5dfde2962cd928c393a7971c"),手机,907,2019-05-01|2019-05-31,150,1000
ObjectId("5dfde2962cd928c393a7971d"),手机,907,2019-05-01|2019-05-31,29,410
ObjectId("5dfde2962cd928c393a7971e"),手机,907,2019-05-01|2019-05-31,215,167
ObjectId("5dfde2962cd928c393a7971f"),手机,907,2019-05-01|2019-05-31,221,121
ObjectId("5dfde2962cd928c393a79720"),手机,907,2019-05-01|2019-05-31,222,113
ObjectId("5dfde2962cd928c393a79721"),手机,907,2019-05-01|2019-05-31,217,104
ObjectId("5dfde2962cd928c393a79722"),手机,907,2019-05-01|2019-05-31,225,96
ObjectId("5dfde2962cd928c393a79723"),手机,907,2019-05-01|2019-05-31,216,68
ObjectId("5dfde2962cd928c393a79724"),手机,907,2019-05-01|2019-05-31,224,67
ObjectId("5dfde2962cd928c393a79725"),手机,907,2019-05-01|2019-05-31,218,66
ObjectId("5dfde2962cd928c393a79726"),手机,907,2019-05-01|2019-05-31,219,62
ObjectId("5dfde2962cd928c393a79727"),手机,907,2019-05-01|2019-05-31,223,61
ObjectId("5dfde2962cd928c393a79728"),手机,907,2019-05-01|2019-05-31,151,60
ObjectId("5dfde2962cd928c393a79729"),手机,907,2019-05-01|2019-05-31,220,40
ObjectId("5dfde2972cd928c393a7972a"),手机,907,2019-06-01|2019-06-30,150,1000
ObjectId("5dfde2972cd928c393a7972b"),手机,907,2019-06-01|2019-06-30,29,318
ObjectId("5dfde2972cd928c393a7972c"),手机,907,2019-06-01|2019-06-30,215,247
ObjectId("5dfde2972cd928c393a7972d"),手机,907,2019-06-01|2019-06-30,217,113
ObjectId("5dfde2972cd928c393a7972e"),手机,907,2019-06-01|2019-06-30,225,92
ObjectId("5dfde2972cd928c393a7972f"),手机,907,2019-06-01|2019-06-30,222,79
ObjectId("5dfde2972cd928c393a79730"),手机,907,2019-06-01|2019-06-30,216,76
ObjectId("5dfde2972cd928c393a79731"),手机,907,2019-06-01|2019-06-30,221,68
ObjectId("5dfde2972cd928c393a79732"),手机,907,2019-06-01|2019-06-30,218,57
ObjectId("5dfde2972cd928c393a79733"),手机,907,2019-06-01|2019-06-30,224,57
ObjectId("5dfde2972cd928c393a79734"),手机,907,2019-06-01|2019-06-30,151,56
ObjectId("5dfde2972cd928c393a79735"),手机,907,2019-06-01|2019-06-30,219,51
ObjectId("5dfde2972cd928c393a79736"),手机,907,2019-06-01|2019-06-30,223,40
ObjectId("5dfde2972cd928c393a79737"),手机,907,2019-06-01|2019-06-30,220,40
ObjectId("5dfde2972cd928c393a79738"),手机,908,2019-01-01|2019-01-31,43,1000
ObjectId("5dfde2972cd928c393a79739"),手机,908,2019-01-01|2019-01-31,45,191
ObjectId("5dfde2972cd928c393a7973a"),手机,908,2019-01-01|2019-01-31,44,162
ObjectId("5dfde2972cd928c393a7973b"),手机,908,2019-01-01|2019-01-31,67,146
ObjectId("5dfde2972cd928c393a7973c"),手机,908,2019-01-01|2019-01-31,269,130
ObjectId("5dfde2972cd928c393a7973d"),手机,908,2019-01-01|2019-01-31,405,125
ObjectId("5dfde2972cd928c393a7973e"),手机,908,2019-01-01|2019-01-31,46,124
ObjectId("5dfde2972cd928c393a7973f"),手机,908,2019-01-01|2019-01-31,68,122
ObjectId("5dfde2972cd928c393a79740"),手机,908,2019-01-01|2019-01-31,49,90
ObjectId("5dfde2972cd928c393a79741"),手机,908,2019-01-01|2019-01-31,48,78
ObjectId("5dfde2972cd928c393a79742"),手机,908,2019-01-01|2019-01-31,65,77
ObjectId("5dfde2972cd928c393a79743"),手机,908,2019-01-01|2019-01-31,66,68
ObjectId("5dfde2972cd928c393a79744"),手机,908,2019-01-01|2019-01-31,47,65
ObjectId("5dfde2972cd928c393a79745"),手机,908,2019-01-01|2019-01-31,226,37
ObjectId("5dfde2982cd928c393a79746"),手机,908,2019-02-01|2019-02-28,43,1000
ObjectId("5dfde2982cd928c393a79747"),手机,908,2019-02-01|2019-02-28,45,237
ObjectId("5dfde2982cd928c393a79748"),手机,908,2019-02-01|2019-02-28,67,163
ObjectId("5dfde2982cd928c393a79749"),手机,908,2019-02-01|2019-02-28,44,163
ObjectId("5dfde2982cd928c393a7974a"),手机,908,2019-02-01|2019-02-28,68,158
ObjectId("5dfde2982cd928c393a7974b"),手机,908,2019-02-01|2019-02-28,269,145
ObjectId("5dfde2982cd928c393a7974c"),手机,908,2019-02-01|2019-02-28,46,132
ObjectId("5dfde2982cd928c393a7974d"),手机,908,2019-02-01|2019-02-28,405,127
ObjectId("5dfde2982cd928c393a7974e"),手机,908,2019-02-01|2019-02-28,49,105
ObjectId("5dfde2982cd928c393a7974f"),手机,908,2019-02-01|2019-02-28,48,88
ObjectId("5dfde2982cd928c393a79750"),手机,908,2019-02-01|2019-02-28,66,85
ObjectId("5dfde2982cd928c393a79751"),手机,908,2019-02-01|2019-02-28,65,71
ObjectId("5dfde2982cd928c393a79752"),手机,908,2019-02-01|2019-02-28,47,61
ObjectId("5dfde2982cd928c393a79753"),手机,908,2019-02-01|2019-02-28,226,37
ObjectId("5dfde2982cd928c393a79754"),手机,908,2019-03-01|2019-03-31,43,1000
ObjectId("5dfde2982cd928c393a79755"),手机,908,2019-03-01|2019-03-31,45,190
ObjectId("5dfde2982cd928c393a79756"),手机,908,2019-03-01|2019-03-31,68,128
ObjectId("5dfde2982cd928c393a79757"),手机,908,2019-03-01|2019-03-31,44,127
ObjectId("5dfde2982cd928c393a79758"),手机,908,2019-03-01|2019-03-31,67,113
ObjectId("5dfde2982cd928c393a79759"),手机,908,2019-03-01|2019-03-31,405,107
ObjectId("5dfde2982cd928c393a7975a"),手机,908,2019-03-01|2019-03-31,269,102
ObjectId("5dfde2982cd928c393a7975b"),手机,908,2019-03-01|2019-03-31,46,98
ObjectId("5dfde2982cd928c393a7975c"),手机,908,2019-03-01|2019-03-31,66,85
ObjectId("5dfde2982cd928c393a7975d"),手机,908,2019-03-01|2019-03-31,49,77
ObjectId("5dfde2982cd928c393a7975e"),手机,908,2019-03-01|2019-03-31,48,69
ObjectId("5dfde2982cd928c393a7975f"),手机,908,2019-03-01|2019-03-31,65,69
ObjectId("5dfde2982cd928c393a79760"),手机,908,2019-03-01|2019-03-31,47,55
ObjectId("5dfde2982cd928c393a79761"),手机,908,2019-03-01|2019-03-31,226,37
ObjectId("5dfde2982cd928c393a79762"),手机,908,2019-04-01|2019-04-30,43,1000
ObjectId("5dfde2982cd928c393a79763"),手机,908,2019-04-01|2019-04-30,45,168
ObjectId("5dfde2982cd928c393a79764"),手机,908,2019-04-01|2019-04-30,44,136
ObjectId("5dfde2982cd928c393a79765"),手机,908,2019-04-01|2019-04-30,68,127
ObjectId("5dfde2982cd928c393a79766"),手机,908,2019-04-01|2019-04-30,67,120
ObjectId("5dfde2982cd928c393a79767"),手机,908,2019-04-01|2019-04-30,46,109
ObjectId("5dfde2982cd928c393a79768"),手机,908,2019-04-01|2019-04-30,269,101
ObjectId("5dfde2982cd928c393a79769"),手机,908,2019-04-01|2019-04-30,405,98
ObjectId("5dfde2982cd928c393a7976a"),手机,908,2019-04-01|2019-04-30,49,92
ObjectId("5dfde2982cd928c393a7976b"),手机,908,2019-04-01|2019-04-30,66,70
ObjectId("5dfde2982cd928c393a7976c"),手机,908,2019-04-01|2019-04-30,65,69
ObjectId("5dfde2982cd928c393a7976d"),手机,908,2019-04-01|2019-04-30,48,60
ObjectId("5dfde2982cd928c393a7976e"),手机,908,2019-04-01|2019-04-30,47,59
ObjectId("5dfde2982cd928c393a7976f"),手机,908,2019-04-01|2019-04-30,226,35
ObjectId("5dfde2982cd928c393a79770"),手机,908,2019-05-01|2019-05-31,43,1000
ObjectId("5dfde2982cd928c393a79771"),手机,908,2019-05-01|2019-05-31,45,167
ObjectId("5dfde2982cd928c393a79772"),手机,908,2019-05-01|2019-05-31,44,141
ObjectId("5dfde2982cd928c393a79773"),手机,908,2019-05-01|2019-05-31,67,133
ObjectId("5dfde2982cd928c393a79774"),手机,908,2019-05-01|2019-05-31,46,117
ObjectId("5dfde2982cd928c393a79775"),手机,908,2019-05-01|2019-05-31,269,110
ObjectId("5dfde2982cd928c393a79776"),手机,908,2019-05-01|2019-05-31,68,107
ObjectId("5dfde2982cd928c393a79777"),手机,908,2019-05-01|2019-05-31,405,92
ObjectId("5dfde2982cd928c393a79778"),手机,908,2019-05-01|2019-05-31,49,82
ObjectId("5dfde2982cd928c393a79779"),手机,908,2019-05-01|2019-05-31,66,69
ObjectId("5dfde2982cd928c393a7977a"),手机,908,2019-05-01|2019-05-31,65,63
ObjectId("5dfde2982cd928c393a7977b"),手机,908,2019-05-01|2019-05-31,48,57
ObjectId("5dfde2982cd928c393a7977c"),手机,908,2019-05-01|2019-05-31,47,51
ObjectId("5dfde2982cd928c393a7977d"),手机,908,2019-05-01|2019-05-31,226,32
ObjectId("5dfde2992cd928c393a7977e"),手机,908,2019-06-01|2019-06-30,43,1000
ObjectId("5dfde2992cd928c393a7977f"),手机,908,2019-06-01|2019-06-30,45,148
ObjectId("5dfde2992cd928c393a79780"),手机,908,2019-06-01|2019-06-30,67,137
ObjectId("5dfde2992cd928c393a79781"),手机,908,2019-06-01|2019-06-30,44,136
ObjectId("5dfde2992cd928c393a79782"),手机,908,2019-06-01|2019-06-30,269,125
ObjectId("5dfde2992cd928c393a79783"),手机,908,2019-06-01|2019-06-30,46,107
ObjectId("5dfde2992cd928c393a79784"),手机,908,2019-06-01|2019-06-30,68,105
ObjectId("5dfde2992cd928c393a79785"),手机,908,2019-06-01|2019-06-30,405,92
ObjectId("5dfde2992cd928c393a79786"),手机,908,2019-06-01|2019-06-30,49,76
ObjectId("5dfde2992cd928c393a79787"),手机,908,2019-06-01|2019-06-30,65,59
ObjectId("5dfde2992cd928c393a79788"),手机,908,2019-06-01|2019-06-30,48,54
ObjectId("5dfde2992cd928c393a79789"),手机,908,2019-06-01|2019-06-30,47,53
ObjectId("5dfde2992cd928c393a7978a"),手机,908,2019-06-01|2019-06-30,66,49
ObjectId("5dfde2992cd928c393a7978b"),手机,908,2019-06-01|2019-06-30,226,27
ObjectId("5dfde2992cd928c393a7978c"),手机,909,2019-01-01|2019-01-31,50,1000
ObjectId("5dfde2992cd928c393a7978d"),手机,909,2019-01-01|2019-01-31,55,623
ObjectId("5dfde2992cd928c393a7978e"),手机,909,2019-01-01|2019-01-31,54,504
ObjectId("5dfde2992cd928c393a7978f"),手机,909,2019-01-01|2019-01-31,56,288
ObjectId("5dfde2992cd928c393a79790"),手机,909,2019-01-01|2019-01-31,51,135
ObjectId("5dfde2992cd928c393a79791"),手机,909,2019-01-01|2019-01-31,87,119
ObjectId("5dfde2992cd928c393a79792"),手机,909,2019-01-01|2019-01-31,253,96
ObjectId("5dfde2992cd928c393a79793"),手机,909,2019-01-01|2019-01-31,52,88
ObjectId("5dfde2992cd928c393a79794"),手机,909,2019-01-01|2019-01-31,53,75
ObjectId("5dfde29a2cd928c393a79795"),手机,909,2019-02-01|2019-02-28,50,1000
ObjectId("5dfde29a2cd928c393a79796"),手机,909,2019-02-01|2019-02-28,55,613
ObjectId("5dfde29a2cd928c393a79797"),手机,909,2019-02-01|2019-02-28,54,484
ObjectId("5dfde29a2cd928c393a79798"),手机,909,2019-02-01|2019-02-28,56,298
ObjectId("5dfde29a2cd928c393a79799"),手机,909,2019-02-01|2019-02-28,51,151
ObjectId("5dfde29a2cd928c393a7979a"),手机,909,2019-02-01|2019-02-28,87,145
ObjectId("5dfde29a2cd928c393a7979b"),手机,909,2019-02-01|2019-02-28,52,109
ObjectId("5dfde29a2cd928c393a7979c"),手机,909,2019-02-01|2019-02-28,253,106
ObjectId("5dfde29a2cd928c393a7979d"),手机,909,2019-02-01|2019-02-28,53,96
ObjectId("5dfde29a2cd928c393a7979e"),手机,909,2019-03-01|2019-03-31,50,1000
ObjectId("5dfde29a2cd928c393a7979f"),手机,909,2019-03-01|2019-03-31,55,625
ObjectId("5dfde29a2cd928c393a797a0"),手机,909,2019-03-01|2019-03-31,54,567
ObjectId("5dfde29a2cd928c393a797a1"),手机,909,2019-03-01|2019-03-31,56,262
ObjectId("5dfde29a2cd928c393a797a2"),手机,909,2019-03-01|2019-03-31,51,126
ObjectId("5dfde29a2cd928c393a797a3"),手机,909,2019-03-01|2019-03-31,87,124
ObjectId("5dfde29a2cd928c393a797a4"),手机,909,2019-03-01|2019-03-31,253,95
ObjectId("5dfde29a2cd928c393a797a5"),手机,909,2019-03-01|2019-03-31,52,91
ObjectId("5dfde29a2cd928c393a797a6"),手机,909,2019-03-01|2019-03-31,53,75
ObjectId("5dfde29a2cd928c393a797a7"),手机,909,2019-04-01|2019-04-30,50,1000
ObjectId("5dfde29a2cd928c393a797a8"),手机,909,2019-04-01|2019-04-30,55,642
ObjectId("5dfde29a2cd928c393a797a9"),手机,909,2019-04-01|2019-04-30,54,578
ObjectId("5dfde29a2cd928c393a797aa"),手机,909,2019-04-01|2019-04-30,56,248
ObjectId("5dfde29a2cd928c393a797ab"),手机,909,2019-04-01|2019-04-30,51,122
ObjectId("5dfde29a2cd928c393a797ac"),手机,909,2019-04-01|2019-04-30,87,100
ObjectId("5dfde29a2cd928c393a797ad"),手机,909,2019-04-01|2019-04-30,52,84
ObjectId("5dfde29a2cd928c393a797ae"),手机,909,2019-04-01|2019-04-30,253,77
ObjectId("5dfde29a2cd928c393a797af"),手机,909,2019-04-01|2019-04-30,53,76
ObjectId("5dfde29b2cd928c393a797b0"),手机,909,2019-05-01|2019-05-31,50,1000
ObjectId("5dfde29b2cd928c393a797b1"),手机,909,2019-05-01|2019-05-31,55,650
ObjectId("5dfde29b2cd928c393a797b2"),手机,909,2019-05-01|2019-05-31,54,560
ObjectId("5dfde29b2cd928c393a797b3"),手机,909,2019-05-01|2019-05-31,56,256
ObjectId("5dfde29b2cd928c393a797b4"),手机,909,2019-05-01|2019-05-31,51,134
ObjectId("5dfde29b2cd928c393a797b5"),手机,909,2019-05-01|2019-05-31,53,101
ObjectId("5dfde29b2cd928c393a797b6"),手机,909,2019-05-01|2019-05-31,253,99
ObjectId("5dfde29b2cd928c393a797b7"),手机,909,2019-05-01|2019-05-31,87,91
ObjectId("5dfde29b2cd928c393a797b8"),手机,909,2019-05-01|2019-05-31,52,74
ObjectId("5dfde29b2cd928c393a797b9"),手机,909,2019-06-01|2019-06-30,50,1000
ObjectId("5dfde29b2cd928c393a797ba"),手机,909,2019-06-01|2019-06-30,54,638
ObjectId("5dfde29b2cd928c393a797bb"),手机,909,2019-06-01|2019-06-30,55,574
ObjectId("5dfde29b2cd928c393a797bc"),手机,909,2019-06-01|2019-06-30,56,260
ObjectId("5dfde29b2cd928c393a797bd"),手机,909,2019-06-01|2019-06-30,51,131
ObjectId("5dfde29b2cd928c393a797be"),手机,909,2019-06-01|2019-06-30,87,95
ObjectId("5dfde29b2cd928c393a797bf"),手机,909,2019-06-01|2019-06-30,53,71
ObjectId("5dfde29b2cd928c393a797c0"),手机,909,2019-06-01|2019-06-30,253,67
ObjectId("5dfde29b2cd928c393a797c1"),手机,909,2019-06-01|2019-06-30,52,66
ObjectId("5dfde29b2cd928c393a797c2"),手机,910,2019-01-01|2019-01-31,57,1000
ObjectId("5dfde29b2cd928c393a797c3"),手机,910,2019-02-01|2019-02-28,57,1000
ObjectId("5dfde29c2cd928c393a797c4"),手机,910,2019-03-01|2019-03-31,57,1000
ObjectId("5dfde29c2cd928c393a797c5"),手机,910,2019-04-01|2019-04-30,57,1000
ObjectId("5dfde29c2cd928c393a797c6"),手机,910,2019-05-01|2019-05-31,57,1000
