_id,keyword,prov,date,city,city_index
ObjectId("5dfe04994ebbe6630a209943"),iphone,901,2019-01-01|2019-06-30,77,1000
ObjectId("5dfe04994ebbe6630a209944"),iphone,901,2019-01-01|2019-06-30,1,866
ObjectId("5dfe04994ebbe6630a209945"),iphone,901,2019-01-01|2019-06-30,79,331
ObjectId("5dfe04994ebbe6630a209946"),iphone,901,2019-01-01|2019-06-30,80,228
ObjectId("5dfe04994ebbe6630a209947"),iphone,901,2019-01-01|2019-06-30,78,147
ObjectId("5dfe04994ebbe6630a209948"),iphone,901,2019-01-01|2019-06-30,352,136
ObjectId("5dfe04994ebbe6630a209949"),iphone,901,2019-01-01|2019-06-30,81,115
ObjectId("5dfe04994ebbe6630a20994a"),iphone,901,2019-01-01|2019-06-30,76,112
ObjectId("5dfe04994ebbe6630a20994b"),iphone,901,2019-01-01|2019-06-30,353,99
ObjectId("5dfe04994ebbe6630a20994c"),iphone,901,2019-01-01|2019-06-30,84,92
ObjectId("5dfe04994ebbe6630a20994d"),iphone,901,2019-01-01|2019-06-30,88,76
ObjectId("5dfe04994ebbe6630a20994e"),iphone,901,2019-01-01|2019-06-30,83,75
ObjectId("5dfe04994ebbe6630a20994f"),iphone,901,2019-01-01|2019-06-30,85,69
ObjectId("5dfe04994ebbe6630a209950"),iphone,901,2019-01-01|2019-06-30,86,63
ObjectId("5dfe04994ebbe6630a209951"),iphone,901,2019-01-01|2019-06-30,82,59
ObjectId("5dfe04994ebbe6630a209952"),iphone,902,2019-01-01|2019-06-30,2,1000
ObjectId("5dfe04994ebbe6630a209953"),iphone,902,2019-01-01|2019-06-30,59,360
ObjectId("5dfe04994ebbe6630a209954"),iphone,902,2019-01-01|2019-06-30,426,157
ObjectId("5dfe04994ebbe6630a209955"),iphone,902,2019-01-01|2019-06-30,61,142
ObjectId("5dfe04994ebbe6630a209956"),iphone,902,2019-01-01|2019-06-30,3,87
ObjectId("5dfe04994ebbe6630a209957"),iphone,902,2019-01-01|2019-06-30,422,64
ObjectId("5dfe04994ebbe6630a209958"),iphone,902,2019-01-01|2019-06-30,588,56
ObjectId("5dfe04994ebbe6630a209959"),iphone,902,2019-01-01|2019-06-30,4,55
ObjectId("5dfe04994ebbe6630a20995a"),iphone,902,2019-01-01|2019-06-30,424,54
ObjectId("5dfe049a4ebbe6630a20995b"),iphone,903,2019-01-01|2019-06-30,5,1000
ObjectId("5dfe049a4ebbe6630a20995c"),iphone,903,2019-01-01|2019-06-30,10,285
ObjectId("5dfe049a4ebbe6630a20995d"),iphone,903,2019-01-01|2019-06-30,9,239
ObjectId("5dfe049a4ebbe6630a20995e"),iphone,903,2019-01-01|2019-06-30,6,194
ObjectId("5dfe049a4ebbe6630a20995f"),iphone,903,2019-01-01|2019-06-30,256,161
ObjectId("5dfe049a4ebbe6630a209960"),iphone,903,2019-01-01|2019-06-30,115,129
ObjectId("5dfe049a4ebbe6630a209961"),iphone,903,2019-01-01|2019-06-30,8,90
ObjectId("5dfe049a4ebbe6630a209962"),iphone,903,2019-01-01|2019-06-30,137,78
ObjectId("5dfe049a4ebbe6630a209963"),iphone,903,2019-01-01|2019-06-30,136,54
ObjectId("5dfe049a4ebbe6630a209964"),iphone,903,2019-01-01|2019-06-30,246,39
ObjectId("5dfe049a4ebbe6630a209965"),iphone,903,2019-01-01|2019-06-30,7,36
ObjectId("5dfe049a4ebbe6630a209966"),iphone,904,2019-01-01|2019-06-30,11,1000
ObjectId("5dfe049a4ebbe6630a209967"),iphone,905,2019-01-01|2019-06-30,20,1000
ObjectId("5dfe049a4ebbe6630a209968"),iphone,905,2019-01-01|2019-06-30,21,421
ObjectId("5dfe049a4ebbe6630a209969"),iphone,905,2019-01-01|2019-06-30,13,243
ObjectId("5dfe049a4ebbe6630a20996a"),iphone,905,2019-01-01|2019-06-30,22,162
ObjectId("5dfe049a4ebbe6630a20996b"),iphone,905,2019-01-01|2019-06-30,25,158
ObjectId("5dfe049a4ebbe6630a20996c"),iphone,905,2019-01-01|2019-06-30,14,151
ObjectId("5dfe049a4ebbe6630a20996d"),iphone,905,2019-01-01|2019-06-30,19,85
ObjectId("5dfe049a4ebbe6630a20996e"),iphone,905,2019-01-01|2019-06-30,15,81
ObjectId("5dfe049a4ebbe6630a20996f"),iphone,905,2019-01-01|2019-06-30,331,79
ObjectId("5dfe049a4ebbe6630a209970"),iphone,905,2019-01-01|2019-06-30,333,65
ObjectId("5dfe049a4ebbe6630a209971"),iphone,905,2019-01-01|2019-06-30,16,47
ObjectId("5dfe049a4ebbe6630a209972"),iphone,905,2019-01-01|2019-06-30,17,22
ObjectId("5dfe049b4ebbe6630a209973"),iphone,906,2019-01-01|2019-06-30,28,1000
ObjectId("5dfe049b4ebbe6630a209974"),iphone,906,2019-01-01|2019-06-30,32,76
ObjectId("5dfe049b4ebbe6630a209975"),iphone,906,2019-01-01|2019-06-30,33,71
ObjectId("5dfe049b4ebbe6630a209976"),iphone,906,2019-01-01|2019-06-30,34,66
ObjectId("5dfe049b4ebbe6630a209977"),iphone,906,2019-01-01|2019-06-30,35,61
ObjectId("5dfe049b4ebbe6630a209978"),iphone,906,2019-01-01|2019-06-30,31,49
ObjectId("5dfe049b4ebbe6630a209979"),iphone,906,2019-01-01|2019-06-30,41,44
ObjectId("5dfe049b4ebbe6630a20997a"),iphone,906,2019-01-01|2019-06-30,36,30
ObjectId("5dfe049b4ebbe6630a20997b"),iphone,906,2019-01-01|2019-06-30,30,29
ObjectId("5dfe049b4ebbe6630a20997c"),iphone,906,2019-01-01|2019-06-30,38,24
ObjectId("5dfe049b4ebbe6630a20997d"),iphone,906,2019-01-01|2019-06-30,40,20
ObjectId("5dfe049b4ebbe6630a20997e"),iphone,906,2019-01-01|2019-06-30,39,14
ObjectId("5dfe049b4ebbe6630a20997f"),iphone,906,2019-01-01|2019-06-30,42,13
ObjectId("5dfe049b4ebbe6630a209980"),iphone,906,2019-01-01|2019-06-30,37,12
ObjectId("5dfe049b4ebbe6630a209981"),iphone,906,2019-01-01|2019-06-30,74,8
ObjectId("5dfe049b4ebbe6630a209982"),iphone,907,2019-01-01|2019-06-30,150,1000
ObjectId("5dfe049b4ebbe6630a209983"),iphone,907,2019-01-01|2019-06-30,29,482
ObjectId("5dfe049b4ebbe6630a209984"),iphone,907,2019-01-01|2019-06-30,215,147
ObjectId("5dfe049b4ebbe6630a209985"),iphone,907,2019-01-01|2019-06-30,221,86
ObjectId("5dfe049b4ebbe6630a209986"),iphone,907,2019-01-01|2019-06-30,217,73
ObjectId("5dfe049b4ebbe6630a209987"),iphone,907,2019-01-01|2019-06-30,222,63
ObjectId("5dfe049b4ebbe6630a209988"),iphone,907,2019-01-01|2019-06-30,219,52
ObjectId("5dfe049b4ebbe6630a209989"),iphone,907,2019-01-01|2019-06-30,225,51
ObjectId("5dfe049b4ebbe6630a20998a"),iphone,907,2019-01-01|2019-06-30,218,48
ObjectId("5dfe049b4ebbe6630a20998b"),iphone,907,2019-01-01|2019-06-30,224,47
ObjectId("5dfe049b4ebbe6630a20998c"),iphone,907,2019-01-01|2019-06-30,151,46
ObjectId("5dfe049b4ebbe6630a20998d"),iphone,907,2019-01-01|2019-06-30,216,39
ObjectId("5dfe049b4ebbe6630a20998e"),iphone,907,2019-01-01|2019-06-30,220,36
ObjectId("5dfe049b4ebbe6630a20998f"),iphone,907,2019-01-01|2019-06-30,223,36
ObjectId("5dfe049b4ebbe6630a209990"),iphone,908,2019-01-01|2019-06-30,43,1000
ObjectId("5dfe049b4ebbe6630a209991"),iphone,908,2019-01-01|2019-06-30,45,120
ObjectId("5dfe049b4ebbe6630a209992"),iphone,908,2019-01-01|2019-06-30,44,99
ObjectId("5dfe049b4ebbe6630a209993"),iphone,908,2019-01-01|2019-06-30,46,98
ObjectId("5dfe049b4ebbe6630a209994"),iphone,908,2019-01-01|2019-06-30,68,94
ObjectId("5dfe049b4ebbe6630a209995"),iphone,908,2019-01-01|2019-06-30,67,89
ObjectId("5dfe049b4ebbe6630a209996"),iphone,908,2019-01-01|2019-06-30,269,76
ObjectId("5dfe049b4ebbe6630a209997"),iphone,908,2019-01-01|2019-06-30,49,55
ObjectId("5dfe049b4ebbe6630a209998"),iphone,908,2019-01-01|2019-06-30,405,47
ObjectId("5dfe049b4ebbe6630a209999"),iphone,908,2019-01-01|2019-06-30,47,40
ObjectId("5dfe049b4ebbe6630a20999a"),iphone,908,2019-01-01|2019-06-30,66,35
ObjectId("5dfe049b4ebbe6630a20999b"),iphone,908,2019-01-01|2019-06-30,48,33
ObjectId("5dfe049b4ebbe6630a20999c"),iphone,908,2019-01-01|2019-06-30,65,29
ObjectId("5dfe049b4ebbe6630a20999d"),iphone,908,2019-01-01|2019-06-30,226,20
ObjectId("5dfe049b4ebbe6630a20999e"),iphone,909,2019-01-01|2019-06-30,50,1000
ObjectId("5dfe049b4ebbe6630a20999f"),iphone,909,2019-01-01|2019-06-30,54,566
ObjectId("5dfe049b4ebbe6630a2099a0"),iphone,909,2019-01-01|2019-06-30,55,442
ObjectId("5dfe049b4ebbe6630a2099a1"),iphone,909,2019-01-01|2019-06-30,56,201
ObjectId("5dfe049b4ebbe6630a2099a2"),iphone,909,2019-01-01|2019-06-30,51,88
ObjectId("5dfe049b4ebbe6630a2099a3"),iphone,909,2019-01-01|2019-06-30,87,76
ObjectId("5dfe049b4ebbe6630a2099a4"),iphone,909,2019-01-01|2019-06-30,53,63
ObjectId("5dfe049b4ebbe6630a2099a5"),iphone,909,2019-01-01|2019-06-30,253,63
ObjectId("5dfe049b4ebbe6630a2099a6"),iphone,909,2019-01-01|2019-06-30,52,57
ObjectId("5dfe049c4ebbe6630a2099a7"),iphone,910,2019-01-01|2019-06-30,57,1000
ObjectId("5dfe049c4ebbe6630a2099a8"),iphone,911,2019-01-01|2019-06-30,514,1000
ObjectId("5dfe049c4ebbe6630a2099a9"),iphone,912,2019-01-01|2019-06-30,90,1000
ObjectId("5dfe049c4ebbe6630a2099aa"),iphone,912,2019-01-01|2019-06-30,91,243
ObjectId("5dfe049c4ebbe6630a2099ab"),iphone,912,2019-01-01|2019-06-30,89,174
ObjectId("5dfe049c4ebbe6630a2099ac"),iphone,912,2019-01-01|2019-06-30,118,111
ObjectId("5dfe049c4ebbe6630a2099ad"),iphone,912,2019-01-01|2019-06-30,128,106
ObjectId("5dfe049c4ebbe6630a2099ae"),iphone,912,2019-01-01|2019-06-30,132,73
ObjectId("5dfe049c4ebbe6630a2099af"),iphone,912,2019-01-01|2019-06-30,131,61
ObjectId("5dfe049c4ebbe6630a2099b0"),iphone,912,2019-01-01|2019-06-30,129,56
ObjectId("5dfe049c4ebbe6630a2099b1"),iphone,912,2019-01-01|2019-06-30,93,55
ObjectId("5dfe049c4ebbe6630a2099b2"),iphone,912,2019-01-01|2019-06-30,665,46
ObjectId("5dfe049c4ebbe6630a2099b3"),iphone,912,2019-01-01|2019-06-30,119,42
ObjectId("5dfe049c4ebbe6630a2099b4"),iphone,912,2019-01-01|2019-06-30,92,32
ObjectId("5dfe049c4ebbe6630a2099b5"),iphone,912,2019-01-01|2019-06-30,130,28
ObjectId("5dfe049c4ebbe6630a2099b6"),iphone,912,2019-01-01|2019-06-30,506,19
ObjectId("5dfe049d4ebbe6630a2099b7"),iphone,913,2019-01-01|2019-06-30,95,1000
ObjectId("5dfe049d4ebbe6630a2099b8"),iphone,913,2019-01-01|2019-06-30,94,841
ObjectId("5dfe049d4ebbe6630a2099b9"),iphone,913,2019-01-01|2019-06-30,196,312
ObjectId("5dfe049d4ebbe6630a2099ba"),iphone,913,2019-01-01|2019-06-30,133,288
ObjectId("5dfe049d4ebbe6630a2099bb"),iphone,913,2019-01-01|2019-06-30,207,122
ObjectId("5dfe049d4ebbe6630a2099bc"),iphone,913,2019-01-01|2019-06-30,198,117
ObjectId("5dfe049d4ebbe6630a2099bd"),iphone,913,2019-01-01|2019-06-30,199,102
ObjectId("5dfe049d4ebbe6630a2099be"),iphone,913,2019-01-01|2019-06-30,212,84
ObjectId("5dfe049d4ebbe6630a2099bf"),iphone,913,2019-01-01|2019-06-30,197,75
ObjectId("5dfe049d4ebbe6630a2099c0"),iphone,913,2019-01-01|2019-06-30,200,72
ObjectId("5dfe049d4ebbe6630a2099c1"),iphone,913,2019-01-01|2019-06-30,209,45
ObjectId("5dfe049d4ebbe6630a2099c2"),iphone,913,2019-01-01|2019-06-30,208,36
ObjectId("5dfe049d4ebbe6630a2099c3"),iphone,913,2019-01-01|2019-06-30,205,36
ObjectId("5dfe049d4ebbe6630a2099c4"),iphone,913,2019-01-01|2019-06-30,203,33
ObjectId("5dfe049d4ebbe6630a2099c5"),iphone,913,2019-01-01|2019-06-30,211,25
ObjectId("5dfe049d4ebbe6630a2099c6"),iphone,914,2019-01-01|2019-06-30,97,1000
ObjectId("5dfe049d4ebbe6630a2099c7"),iphone,914,2019-01-01|2019-06-30,98,101
ObjectId("5dfe049d4ebbe6630a2099c8"),iphone,914,2019-01-01|2019-06-30,96,57
ObjectId("5dfe049d4ebbe6630a2099c9"),iphone,914,2019-01-01|2019-06-30,104,54
ObjectId("5dfe049d4ebbe6630a2099ca"),iphone,914,2019-01-01|2019-06-30,479,31
ObjectId("5dfe049d4ebbe6630a2099cb"),iphone,914,2019-01-01|2019-06-30,106,31
ObjectId("5dfe049d4ebbe6630a2099cc"),iphone,914,2019-01-01|2019-06-30,111,28
ObjectId("5dfe049d4ebbe6630a2099cd"),iphone,914,2019-01-01|2019-06-30,103,26
ObjectId("5dfe049d4ebbe6630a2099ce"),iphone,914,2019-01-01|2019-06-30,107,26
ObjectId("5dfe049d4ebbe6630a2099cf"),iphone,914,2019-01-01|2019-06-30,113,24
ObjectId("5dfe049d4ebbe6630a2099d0"),iphone,914,2019-01-01|2019-06-30,291,20
ObjectId("5dfe049d4ebbe6630a2099d1"),iphone,914,2019-01-01|2019-06-30,102,20
ObjectId("5dfe049d4ebbe6630a2099d2"),iphone,914,2019-01-01|2019-06-30,108,17
ObjectId("5dfe049d4ebbe6630a2099d3"),iphone,914,2019-01-01|2019-06-30,100,16
ObjectId("5dfe049d4ebbe6630a2099d4"),iphone,914,2019-01-01|2019-06-30,109,15
ObjectId("5dfe049d4ebbe6630a2099d5"),iphone,915,2019-01-01|2019-06-30,117,1000
ObjectId("5dfe049d4ebbe6630a2099d6"),iphone,915,2019-01-01|2019-06-30,334,178
ObjectId("5dfe049d4ebbe6630a2099d7"),iphone,915,2019-01-01|2019-06-30,337,154
ObjectId("5dfe049d4ebbe6630a2099d8"),iphone,915,2019-01-01|2019-06-30,339,78
ObjectId("5dfe049d4ebbe6630a2099d9"),iphone,915,2019-01-01|2019-06-30,123,52
ObjectId("5dfe049d4ebbe6630a2099da"),iphone,915,2019-01-01|2019-06-30,124,34
ObjectId("5dfe049d4ebbe6630a2099db"),iphone,915,2019-01-01|2019-06-30,668,32
ObjectId("5dfe049d4ebbe6630a2099dc"),iphone,915,2019-01-01|2019-06-30,335,32
ObjectId("5dfe049d4ebbe6630a2099dd"),iphone,915,2019-01-01|2019-06-30,438,32
ObjectId("5dfe049d4ebbe6630a2099de"),iphone,915,2019-01-01|2019-06-30,666,31
ObjectId("5dfe049d4ebbe6630a2099df"),iphone,915,2019-01-01|2019-06-30,437,28
ObjectId("5dfe049d4ebbe6630a2099e0"),iphone,915,2019-01-01|2019-06-30,669,27
ObjectId("5dfe049d4ebbe6630a2099e1"),iphone,915,2019-01-01|2019-06-30,350,24
ObjectId("5dfe049d4ebbe6630a2099e2"),iphone,915,2019-01-01|2019-06-30,342,23
ObjectId("5dfe049d4ebbe6630a2099e3"),iphone,915,2019-01-01|2019-06-30,672,12
ObjectId("5dfe049e4ebbe6630a2099e4"),iphone,916,2019-01-01|2019-06-30,126,1000
ObjectId("5dfe049e4ebbe6630a2099e5"),iphone,916,2019-01-01|2019-06-30,125,822
ObjectId("5dfe049e4ebbe6630a2099e6"),iphone,916,2019-01-01|2019-06-30,127,365
ObjectId("5dfe049e4ebbe6630a2099e7"),iphone,916,2019-01-01|2019-06-30,162,202
ObjectId("5dfe049e4ebbe6630a2099e8"),iphone,916,2019-01-01|2019-06-30,163,198
ObjectId("5dfe049e4ebbe6630a2099e9"),iphone,916,2019-01-01|2019-06-30,161,175
ObjectId("5dfe049e4ebbe6630a2099ea"),iphone,916,2019-01-01|2019-06-30,158,134
ObjectId("5dfe049e4ebbe6630a2099eb"),iphone,916,2019-01-01|2019-06-30,169,123
ObjectId("5dfe049e4ebbe6630a2099ec"),iphone,916,2019-01-01|2019-06-30,160,121
ObjectId("5dfe049e4ebbe6630a2099ed"),iphone,916,2019-01-01|2019-06-30,159,109
ObjectId("5dfe049e4ebbe6630a2099ee"),iphone,916,2019-01-01|2019-06-30,157,77
ObjectId("5dfe049e4ebbe6630a2099ef"),iphone,916,2019-01-01|2019-06-30,156,75
ObjectId("5dfe049e4ebbe6630a2099f0"),iphone,916,2019-01-01|2019-06-30,172,64
ObjectId("5dfe049e4ebbe6630a2099f1"),iphone,917,2019-01-01|2019-06-30,138,1000
ObjectId("5dfe049e4ebbe6630a2099f2"),iphone,917,2019-01-01|2019-06-30,289,323
ObjectId("5dfe049e4ebbe6630a2099f3"),iphone,917,2019-01-01|2019-06-30,149,163
ObjectId("5dfe049e4ebbe6630a2099f4"),iphone,917,2019-01-01|2019-06-30,304,104
ObjectId("5dfe049e4ebbe6630a2099f5"),iphone,917,2019-01-01|2019-06-30,135,101
ObjectId("5dfe049e4ebbe6630a2099f6"),iphone,917,2019-01-01|2019-06-30,287,81
ObjectId("5dfe049e4ebbe6630a2099f7"),iphone,917,2019-01-01|2019-06-30,303,80
ObjectId("5dfe049e4ebbe6630a2099f8"),iphone,917,2019-01-01|2019-06-30,305,51
ObjectId("5dfe049e4ebbe6630a2099f9"),iphone,917,2019-01-01|2019-06-30,134,30
ObjectId("5dfe049e4ebbe6630a2099fa"),iphone,917,2019-01-01|2019-06-30,288,23
ObjectId("5dfe049e4ebbe6630a2099fb"),iphone,917,2019-01-01|2019-06-30,306,18
ObjectId("5dfe049e4ebbe6630a2099fc"),iphone,918,2019-01-01|2019-06-30,139,1000
ObjectId("5dfe049e4ebbe6630a2099fd"),iphone,918,2019-01-01|2019-06-30,608,125
ObjectId("5dfe049e4ebbe6630a2099fe"),iphone,918,2019-01-01|2019-06-30,685,36
ObjectId("5dfe049e4ebbe6630a2099ff"),iphone,918,2019-01-01|2019-06-30,652,36
ObjectId("5dfe049e4ebbe6630a209a00"),iphone,918,2019-01-01|2019-06-30,676,30
ObjectId("5dfe049e4ebbe6630a209a01"),iphone,918,2019-01-01|2019-06-30,659,24
ObjectId("5dfe049e4ebbe6630a209a02"),iphone,918,2019-01-01|2019-06-30,688,16
ObjectId("5dfe049e4ebbe6630a209a03"),iphone,918,2019-01-01|2019-06-30,682,13
ObjectId("5dfe049f4ebbe6630a209a04"),iphone,919,2019-01-01|2019-06-30,140,1000
ObjectId("5dfe049f4ebbe6630a209a05"),iphone,919,2019-01-01|2019-06-30,395,110
ObjectId("5dfe049f4ebbe6630a209a06"),iphone,919,2019-01-01|2019-06-30,472,82
ObjectId("5dfe049f4ebbe6630a209a07"),iphone,919,2019-01-01|2019-06-30,396,71
ObjectId("5dfe049f4ebbe6630a209a08"),iphone,919,2019-01-01|2019-06-30,480,42
ObjectId("5dfe049f4ebbe6630a209a09"),iphone,920,2019-01-01|2019-06-30,141,1000
ObjectId("5dfe049f4ebbe6630a209a0a"),iphone,920,2019-01-01|2019-06-30,261,629
ObjectId("5dfe049f4ebbe6630a209a0b"),iphone,920,2019-01-01|2019-06-30,259,494
ObjectId("5dfe049f4ebbe6630a209a0c"),iphone,920,2019-01-01|2019-06-30,292,442
ObjectId("5dfe049f4ebbe6630a209a0d"),iphone,920,2019-01-01|2019-06-30,147,331
ObjectId("5dfe049f4ebbe6630a209a0e"),iphone,920,2019-01-01|2019-06-30,293,263
ObjectId("5dfe049f4ebbe6630a209a0f"),iphone,920,2019-01-01|2019-06-30,148,226
ObjectId("5dfe049f4ebbe6630a209a10"),iphone,920,2019-01-01|2019-06-30,146,171
ObjectId("5dfe049f4ebbe6630a209a11"),iphone,920,2019-01-01|2019-06-30,144,127
ObjectId("5dfe049f4ebbe6630a209a12"),iphone,920,2019-01-01|2019-06-30,145,100
ObjectId("5dfe049f4ebbe6630a209a13"),iphone,920,2019-01-01|2019-06-30,143,95
ObjectId("5dfe04a04ebbe6630a209a14"),iphone,921,2019-01-01|2019-06-30,152,1000
ObjectId("5dfe04a04ebbe6630a209a15"),iphone,921,2019-01-01|2019-06-30,153,134
ObjectId("5dfe04a04ebbe6630a209a16"),iphone,921,2019-01-01|2019-06-30,319,88
ObjectId("5dfe04a04ebbe6630a209a17"),iphone,921,2019-01-01|2019-06-30,322,81
ObjectId("5dfe04a04ebbe6630a209a18"),iphone,921,2019-01-01|2019-06-30,324,72
ObjectId("5dfe04a04ebbe6630a209a19"),iphone,921,2019-01-01|2019-06-30,320,71
ObjectId("5dfe04a04ebbe6630a209a1a"),iphone,921,2019-01-01|2019-06-30,323,42
ObjectId("5dfe04a04ebbe6630a209a1b"),iphone,921,2019-01-01|2019-06-30,300,30
ObjectId("5dfe04a04ebbe6630a209a1c"),iphone,921,2019-01-01|2019-06-30,359,27
ObjectId("5dfe04a04ebbe6630a209a1d"),iphone,921,2019-01-01|2019-06-30,301,26
ObjectId("5dfe04a04ebbe6630a209a1e"),iphone,921,2019-01-01|2019-06-30,295,26
ObjectId("5dfe04a04ebbe6630a209a1f"),iphone,921,2019-01-01|2019-06-30,302,16
ObjectId("5dfe04a04ebbe6630a209a20"),iphone,921,2019-01-01|2019-06-30,297,10
ObjectId("5dfe04a04ebbe6630a209a21"),iphone,922,2019-01-01|2019-06-30,154,1000
ObjectId("5dfe04a04ebbe6630a209a22"),iphone,922,2019-01-01|2019-06-30,270,321
ObjectId("5dfe04a04ebbe6630a209a23"),iphone,922,2019-01-01|2019-06-30,525,156
ObjectId("5dfe04a04ebbe6630a209a24"),iphone,922,2019-01-01|2019-06-30,194,68
ObjectId("5dfe04a04ebbe6630a209a25"),iphone,922,2019-01-01|2019-06-30,155,66
ObjectId("5dfe04a04ebbe6630a209a26"),iphone,922,2019-01-01|2019-06-30,407,64
ObjectId("5dfe04a04ebbe6630a209a27"),iphone,922,2019-01-01|2019-06-30,410,36
ObjectId("5dfe04a04ebbe6630a209a28"),iphone,922,2019-01-01|2019-06-30,408,34
ObjectId("5dfe04a04ebbe6630a209a29"),iphone,922,2019-01-01|2019-06-30,191,29
ObjectId("5dfe04a14ebbe6630a209a2a"),iphone,923,2019-01-01|2019-06-30,164,1000
ObjectId("5dfe04a14ebbe6630a209a2b"),iphone,924,2019-01-01|2019-06-30,165,1000
ObjectId("5dfe04a14ebbe6630a209a2c"),iphone,924,2019-01-01|2019-06-30,277,125
ObjectId("5dfe04a14ebbe6630a209a2d"),iphone,924,2019-01-01|2019-06-30,273,89
ObjectId("5dfe04a14ebbe6630a209a2e"),iphone,924,2019-01-01|2019-06-30,278,78
ObjectId("5dfe04a14ebbe6630a209a2f"),iphone,924,2019-01-01|2019-06-30,276,51
ObjectId("5dfe04a14ebbe6630a209a30"),iphone,924,2019-01-01|2019-06-30,275,49
ObjectId("5dfe04a14ebbe6630a209a31"),iphone,924,2019-01-01|2019-06-30,272,26
ObjectId("5dfe04a14ebbe6630a209a32"),iphone,924,2019-01-01|2019-06-30,401,22
ObjectId("5dfe04a14ebbe6630a209a33"),iphone,924,2019-01-01|2019-06-30,274,14
ObjectId("5dfe04a14ebbe6630a209a34"),iphone,924,2019-01-01|2019-06-30,271,7
ObjectId("5dfe04a14ebbe6630a209a35"),iphone,925,2019-01-01|2019-06-30,166,1000
ObjectId("5dfe04a14ebbe6630a209a36"),iphone,925,2019-01-01|2019-06-30,308,133
ObjectId("5dfe04a14ebbe6630a209a37"),iphone,925,2019-01-01|2019-06-30,307,81
ObjectId("5dfe04a14ebbe6630a209a38"),iphone,925,2019-01-01|2019-06-30,283,68
ObjectId("5dfe04a14ebbe6630a209a39"),iphone,925,2019-01-01|2019-06-30,284,60
ObjectId("5dfe04a14ebbe6630a209a3a"),iphone,925,2019-01-01|2019-06-30,285,56
ObjectId("5dfe04a14ebbe6630a209a3b"),iphone,925,2019-01-01|2019-06-30,281,54
ObjectId("5dfe04a14ebbe6630a209a3c"),iphone,925,2019-01-01|2019-06-30,282,47
ObjectId("5dfe04a14ebbe6630a209a3d"),iphone,925,2019-01-01|2019-06-30,346,45
ObjectId("5dfe04a14ebbe6630a209a3e"),iphone,925,2019-01-01|2019-06-30,309,44
ObjectId("5dfe04a14ebbe6630a209a3f"),iphone,925,2019-01-01|2019-06-30,344,39
ObjectId("5dfe04a14ebbe6630a209a40"),iphone,925,2019-01-01|2019-06-30,673,29
ObjectId("5dfe04a14ebbe6630a209a41"),iphone,925,2019-01-01|2019-06-30,343,23
ObjectId("5dfe04a14ebbe6630a209a42"),iphone,925,2019-01-01|2019-06-30,286,22
ObjectId("5dfe04a24ebbe6630a209a43"),iphone,926,2019-01-01|2019-06-30,467,1000
ObjectId("5dfe04a24ebbe6630a209a44"),iphone,926,2019-01-01|2019-06-30,520,195
ObjectId("5dfe04a24ebbe6630a209a45"),iphone,926,2019-01-01|2019-06-30,499,163
ObjectId("5dfe04a24ebbe6630a209a46"),iphone,926,2019-01-01|2019-06-30,311,163
ObjectId("5dfe04a24ebbe6630a209a47"),iphone,926,2019-01-01|2019-06-30,384,155
ObjectId("5dfe04a24ebbe6630a209a48"),iphone,926,2019-01-01|2019-06-30,315,142
ObjectId("5dfe04a24ebbe6630a209a49"),iphone,926,2019-01-01|2019-06-30,317,111
ObjectId("5dfe04a24ebbe6630a209a4a"),iphone,926,2019-01-01|2019-06-30,386,101
ObjectId("5dfe04a24ebbe6630a209a4b"),iphone,926,2019-01-01|2019-06-30,280,91
ObjectId("5dfe04a24ebbe6630a209a4c"),iphone,926,2019-01-01|2019-06-30,563,77
ObjectId("5dfe04a24ebbe6630a209a4d"),iphone,926,2019-01-01|2019-06-30,312,66
ObjectId("5dfe04a24ebbe6630a209a4e"),iphone,926,2019-01-01|2019-06-30,383,53
ObjectId("5dfe04a24ebbe6630a209a4f"),iphone,926,2019-01-01|2019-06-30,310,45
ObjectId("5dfe04a24ebbe6630a209a50"),iphone,926,2019-01-01|2019-06-30,318,38
ObjectId("5dfe04a24ebbe6630a209a51"),iphone,926,2019-01-01|2019-06-30,653,27
ObjectId("5dfe04a24ebbe6630a209a52"),iphone,927,2019-01-01|2019-06-30,168,1000
ObjectId("5dfe04a24ebbe6630a209a53"),iphone,927,2019-01-01|2019-06-30,262,227
ObjectId("5dfe04a24ebbe6630a209a54"),iphone,927,2019-01-01|2019-06-30,263,197
ObjectId("5dfe04a24ebbe6630a209a55"),iphone,927,2019-01-01|2019-06-30,378,115
ObjectId("5dfe04a24ebbe6630a209a56"),iphone,927,2019-01-01|2019-06-30,376,83
ObjectId("5dfe04a24ebbe6630a209a57"),iphone,927,2019-01-01|2019-06-30,370,68
ObjectId("5dfe04a24ebbe6630a209a58"),iphone,927,2019-01-01|2019-06-30,265,57
ObjectId("5dfe04a24ebbe6630a209a59"),iphone,927,2019-01-01|2019-06-30,373,55
ObjectId("5dfe04a24ebbe6630a209a5a"),iphone,927,2019-01-01|2019-06-30,266,50
ObjectId("5dfe04a24ebbe6630a209a5b"),iphone,927,2019-01-01|2019-06-30,268,49
ObjectId("5dfe04a24ebbe6630a209a5c"),iphone,927,2019-01-01|2019-06-30,264,48
ObjectId("5dfe04a24ebbe6630a209a5d"),iphone,927,2019-01-01|2019-06-30,375,40
